,summary,config,name
250,"{'eval_loss': 0.6764568708329924, '_timestamp': 1692996279.604373, 'train_loss': 0.5980577713403946, 'learning_rate': 8.682101513802315e-08, '_step': 3042, 'epoch': 77, '_wandb': {'runtime': 1219}, '_runtime': 1220.5442140102386, 'accuracy': 0.6044678055190539}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_037_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 2e-07, 'training_size': 0.5, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 4992, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-base-cased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_037_vanilla
251,"{'_step': 3042, 'epoch': 77, '_wandb': {'runtime': 1220}, 'accuracy': 0.6031537450722734, 'eval_loss': 0.676618965508426, 'learning_rate': 7.891541885876162e-08, '_runtime': 1221.6974778175354, '_timestamp': 1692995042.868003, 'train_loss': 0.5982660635923728}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_036_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 2e-07, 'training_size': 0.5, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 4992, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 50, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-base-cased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_036_vanilla
252,"{'_runtime': 1041.1231248378754, '_timestamp': 1692993805.481315, 'train_loss': 0.6965811252593994, 'learning_rate': 5.12e-08, '_step': 128, 'epoch': 127, '_wandb': {'runtime': 1040}, 'accuracy': 0.48336380255941497, 'eval_loss': 0.733790838230423}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_035_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 2e-07, 'training_size': 32, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-base-cased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_035_vanilla
253,"{'_runtime': 1032.176594495773, '_timestamp': 1692992751.2900815, 'train_loss': 0.6819843053817749, '_wandb': {'runtime': 1031}, 'epoch': 127, 'accuracy': 0.48336380255941497, 'eval_loss': 0.7308564213981406, 'learning_rate': 0, '_step': 128}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_034_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 2e-07, 'training_size': 32, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 50, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-base-cased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_034_vanilla
254,"{'eval_loss': 0.7337828619631729, '_timestamp': 1692991703.7614124, '_step': 128, '_wandb': {'runtime': 1043}, 'accuracy': 0.48318264014466544, 'train_loss': 0.6642976403236389, 'learning_rate': 5.12e-08, 'epoch': 127, '_runtime': 1044.408848285675}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_033_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 2e-07, 'training_size': 2, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-base-cased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_033_vanilla
255,"{'eval_loss': 0.7297244650780121, 'train_loss': 0.6075066328048706, '_wandb': {'runtime': 1038}, '_runtime': 1039.514886379242, 'accuracy': 0.4835443037974684, 'learning_rate': 0, '_step': 128, 'epoch': 127, '_timestamp': 1692990644.0598853}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_032_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 2e-07, 'training_size': 2, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 50, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-base-cased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_032_vanilla
256,"{'accuracy': 0.6064981949458483, '_timestamp': 1692989586.749643, 'train_loss': 0.5686937478872446, 'learning_rate': 4.1533108393083083e-07, '_step': 2106, '_wandb': {'runtime': 617}, '_runtime': 618.3521862030029, 'epoch': 26, 'eval_loss': 0.6631311689104352}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_031_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 5e-07, 'training_size': 1, 'with_tracking': True, 'insert_dropout': 0.15, 'max_train_steps': 9984, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-base-cased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_031_vanilla
257,"{'_step': 2106, '_runtime': 616.5533845424652, '_timestamp': 1692988952.7312186, 'epoch': 26, '_wandb': {'runtime': 615}, 'accuracy': 0.6137184115523465, 'eval_loss': 0.6637239183698381, 'train_loss': 0.5572100908328326, 'learning_rate': 3.965170122810549e-07}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_030_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 5e-07, 'training_size': 1, 'with_tracking': True, 'insert_dropout': 0.15, 'max_train_steps': 9984, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 50, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-base-cased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_030_vanilla
258,"{'epoch': 38, '_wandb': {'runtime': 598}, 'eval_loss': 0.6749866745234784, '_timestamp': 1692988319.8669355, '_step': 1521, 'accuracy': 0.6254927726675427, 'train_loss': 0.5743917807554587, 'learning_rate': 3.86353517364203e-07, '_runtime': 599.0006678104401}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_029_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 5e-07, 'training_size': 0.5, 'with_tracking': True, 'insert_dropout': 0.15, 'max_train_steps': 4992, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-base-cased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_029_vanilla
259,"{'epoch': 34, '_wandb': {'runtime': 535}, 'train_loss': 0.5648673619979467, 'eval_loss': 0.6763384754120991, '_timestamp': 1692987702.7846408, 'learning_rate': 3.669566976932416e-07, '_step': 1365, '_runtime': 536.2361218929291, 'accuracy': 0.6156373193166885}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_028_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 5e-07, 'training_size': 0.5, 'with_tracking': True, 'insert_dropout': 0.15, 'max_train_steps': 4992, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 50, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-base-cased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_028_vanilla
260,"{'eval_loss': 0.7324056792677495, '_timestamp': 1692987152.6941004, '_step': 128, '_wandb': {'runtime': 1013}, '_runtime': 1013.6917283535004, 'accuracy': 0.48336380255941497, 'epoch': 127, 'train_loss': 0.6825668215751648, 'learning_rate': 1.28e-07}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_027_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 5e-07, 'training_size': 32, 'with_tracking': True, 'insert_dropout': 0.15, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-base-cased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_027_vanilla
261,"{'train_loss': 0.6580750346183777, 'learning_rate': 0, '_wandb': {'runtime': 1007}, '_runtime': 1008.0914454460144, 'accuracy': 0.4840950639853748, '_timestamp': 1692986123.9578054, '_step': 128, 'epoch': 127, 'eval_loss': 0.7256134211668495}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_026_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 5e-07, 'training_size': 32, 'with_tracking': True, 'insert_dropout': 0.15, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 50, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-base-cased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_026_vanilla
262,"{'_wandb': {'runtime': 1000}, '_step': 128, 'epoch': 127, 'eval_loss': 0.7318840688363665, '_timestamp': 1692985100.4555836, 'train_loss': 0.6523950695991516, 'learning_rate': 1.28e-07, '_runtime': 1000.8535466194152, 'accuracy': 0.4835443037974684}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_025_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 5e-07, 'training_size': 2, 'with_tracking': True, 'insert_dropout': 0.15, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-base-cased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_025_vanilla
263,"{'accuracy': 0.48318264014466544, 'eval_loss': 0.7268887558424404, 'learning_rate': 2.371794871794872e-07, '_step': 91, '_wandb': {'runtime': 697}, '_runtime': 698.3764338493347, '_timestamp': 1692984072.955417, 'train_loss': 0.4312523901462555, 'epoch': 90}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_024_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 5e-07, 'training_size': 2, 'with_tracking': True, 'insert_dropout': 0.15, 'max_train_steps': 128, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 50, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-base-cased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_024_vanilla
264,"{'_wandb': {'runtime': 571}, '_runtime': 571.5326986312866, '_timestamp': 1692983358.3240657, 'train_loss': 0.5144691956348908, 'learning_rate': 4.1533108393083083e-07, '_step': 2106, 'epoch': 26, 'accuracy': 0.6498194945848376, 'eval_loss': 0.661539568219866}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_023_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 5e-07, 'training_size': 1, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 9984, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 500, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-base-cased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_023_vanilla
265,"{'eval_loss': 0.6616814204624721, '_step': 1794, '_runtime': 485.69887495040894, 'accuracy': 0.6498194945848376, 'train_loss': 0.5413786081167368, 'learning_rate': 4.122206563317898e-07, 'epoch': 22, '_wandb': {'runtime': 485}, '_timestamp': 1692982770.450418}","{'seed': 0, 'beta1': 0.9, 'beta2': 0.999, 'hub_token': None, 'report_to': 'all', 'task_name': 'rte', 'max_length': 128, 'output_dir': '/home/lange/fantastic-umbrella/runs/run_07_022_vanilla', 'train_file': None, 'use_modded': False, 'push_to_hub': False, 'hub_model_id': None, 'weight_decay': 0, 'catch_dropout': -1, 'learning_rate': 5e-07, 'training_size': 1, 'with_tracking': True, 'insert_dropout': 0.1, 'max_train_steps': 9984, 'validation_file': None, 'num_train_epochs': 128, 'num_warmup_steps': 50, 'lr_scheduler_type': 'linear', 'pad_to_max_length': False, 'model_name_or_path': 'bert-base-cased', 'use_slow_tokenizer': False, 'checkpointing_steps': None, 'resume_from_checkpoint': None, 'early_stopping_patience': 10, 'ignore_mismatched_sizes': False, 'early_stopping_min_delta': 0, 'per_device_eval_batch_size': 8, 'gradient_accumulation_steps': 1, 'per_device_train_batch_size': 32}",run_07_022_vanilla
